""	"Subtype1-Subtype2"	"Subtype1-Subtype3"	"Subtype1-Subtype4"	"Subtype1-Subtype5"	"Subtype1-Subtype6"	"Subtype2-Subtype3"	"Subtype2-Subtype4"	"Subtype2-Subtype5"	"Subtype2-Subtype6"	"Subtype3-Subtype4"	"Subtype3-Subtype5"	"Subtype3-Subtype6"	"Subtype4-Subtype5"	"Subtype4-Subtype6"	"Subtype5-Subtype6"
"ZDHHC17"	0.161301921911249	0.283457442188304	0.0223589866899362	0.540257132709267	0.852429439064208	0.684817291916475	0.936748665108419	0.482924420957603	0.167071846361912	0.327901718800953	0.714627862252904	0.143091858275494	0.286110090774024	0.0218597495209923	0.492799886069006
"ZDHHC18"	0.0187436649827497	0.0719244747464491	0.00704545774212968	0.0269417676928414	0.122234072814901	0.448494679424912	0.749915956018732	0.751363460158043	0.356118134500502	0.525730851145921	0.590076401321434	0.781005650805478	0.981119433977312	0.424613600448159	0.511577307067753
"ZDHHC2"	0.373922072787284	0.625759151122083	0.980602785966774	0.657526971281156	0.229389787596145	0.715712551186178	0.416692594879935	0.233166705417463	0.980328528752078	0.479676171787163	0.28787048685126	0.571703248284728	0.700823041860843	0.24538809104356	0.167831006048965
"ZDHHC20"	0.950616173483176	0.626121573547191	0.564789919031235	0.109645368469196	0.0529093494472433	0.775607720024103	0.709733773721714	0.269826525407619	0.258721098048074	0.166365807048089	0.283614475728853	0.192447766004649	0.037186124723798	0.0124188109626396	0.966114694461018
"ZDHHC21"	0.0769748469282573	0.81996262434928	0.00295228347153745	0.714709982095528	0.0270402143931638	0.0557509289265809	0.852949584360025	0.0549776987103532	0.0010290823265119	0.000407844608496405	0.905649931429186	0.0577457113819474	0.005953826872209	8.56127033327415e-07	0.202657609035835
"ZDHHC24"	0.870538878599561	0.358619445150398	0.884568746356961	0.897487141129661	0.468753670743075	0.676860961675774	0.953665291140196	0.809013662531315	0.773200794124204	0.271854380862139	0.24992601694355	0.938467900765673	0.811339826676791	0.569697219560829	0.48878780966099
"ZDHHC3"	0.076177633368583	0.00787906261214591	0.128512663972595	1.34585618127439e-07	0.120257657277728	0.900424249177593	0.591136598445281	0.0125580098458386	0.654905478971653	0.18078069962468	0.00175638767399011	0.292018103350655	6.41173491431666e-05	0.926344538036654	0.000233557663585209
"ZDHHC4"	0.377348027082221	0.289424048827107	0.197022515541026	0.626942736163263	0.0134410092656451	0.967794368987758	0.985085380159744	0.71319433250597	0.509741500521466	0.971286577049682	0.630067658972641	0.219025123388154	0.658968198766017	0.280395038838946	0.170453094359193
"ZDHHC5"	0.508463176030672	0.182551863652502	0.866320204873973	0.00040788336562896	0.177888542408108	0.0860391744767567	0.658627925893149	0.000522088631161563	0.852218332667699	0.0581561977213929	0.021057141163386	0.00250627318228474	0.000278514334857545	0.280395038838946	8.90743953773197e-06
"ZDHHC6"	0.0492498324127997	0.669490333241421	0.0176577528502853	0.858059488538343	0.624008433799918	0.0206616119776134	0.825448763243982	0.115444331409829	0.029174986153418	0.00118120647729389	0.491594452983119	0.990107790881106	0.105406500824009	0.00640565453652708	0.597687981558779
"ZDHHC7"	0.91702749709715	0.21757506384358	0.00205482705424681	7.46847394919985e-06	0.0696464824088361	0.32086776129801	0.0331334707327938	0.000265244721925061	0.209809313148686	0.0945886390144505	0.000571967963199531	0.676075403194335	0.0541839762193419	0.384719206603807	0.00835378367180119
"ZDHHC8"	0.228656034880429	0.206917795027955	0.0710889896350618	0.118054960531764	0.278131365316038	0.91725301067655	0.95428522132477	0.893020466095704	0.0504890745922038	0.757079672624892	0.718468354283745	0.00714029124819332	0.932734965047411	0.00475784109561802	0.0181669648188468
"ZDHHC9"	0.989261265175451	0.0914669325772857	0.392970019810611	0.106465641512064	0.00483409164480231	0.206880562220513	0.598961036888029	0.207768073405897	0.0500595463772208	0.002468852963048	0.899570561255713	0.359097689966314	0.0230570882495375	0.000328419642983483	0.617065103581932
"ZEB1"	0.350326691966368	0.476143383169574	6.7573072688448e-06	0.125429410975044	0.97800931015272	0.125911916439996	0.0480245657793653	0.81995738146079	0.439551242582579	1.02190914543361e-08	0.0143413311008092	0.379127862815579	0.0457095764662627	3.20911973171139e-05	0.187372866514739
"ZEB2"	0.674638980204167	0.00506144103654045	2.43599882084983e-06	0.0180781003606116	0.282765461208276	0.151719791596258	0.000142650179124916	0.0216260210689451	0.266265564667967	1.35786563452315e-14	5.81185477271268e-07	3.48119775316687e-05	0.173588426995885	0.00121360589306913	0.247743295485023
"ZER1"	0.197731733790646	0.0287473027648636	0.00131923652879194	0.0411178100672364	0.000209962096174085	0.823965097708112	0.500049792734093	0.77224334838816	0.26023477421442	0.437872834427221	0.926498840926378	0.156632331258442	0.664094588815399	0.571780799595941	0.356787855878962
"ZFAND1"	0.02015388929337	0.347049005073789	0.37268237297972	0.354335371123433	0.519257994059789	0.182702173687375	0.140811791513136	0.00357917631153344	0.125399074508794	0.840215735518076	0.0427481929828811	0.728302531672255	0.0939708945147404	0.893413669043275	0.164858438970684
"ZFAND2B"	0.321878204120955	0.784723750450686	0.721373165557079	0.202587173216614	0.112623179446195	0.531301015194133	0.543698001147223	0.969971348400542	0.937937918080538	0.995937355606497	0.329176260939016	0.223217931591759	0.383663564101081	0.26533995774614	0.954265612683866
"ZFAND3"	0.933615905096058	0.832649316274765	0.000174065182465192	0.0781919046025522	0.536222762569757	0.809788792427066	0.00850604528736447	0.157137409336247	0.655979971564742	0.000225737233009352	0.120149757584264	0.741323839345966	0.260266477023855	0.00593270217082216	0.325479959623587
"ZFAND5"	0.657018016373643	0.590342582856291	0.210591346617061	0.530560229269582	0.346817653827914	0.99332379225035	0.80801177886184	0.980458522533185	0.889177512815454	0.637057215906597	0.980048590345796	0.812161963652999	0.75079632637145	0.890205836235892	0.876934024444677
"ZFAND6"	0.754347808255569	0.989392261300926	0.138355308886698	0.113202141238148	0.86564862766042	0.793111514252684	0.203218206151027	0.121300589967565	0.703705793614923	0.101724776064922	0.0915144767937291	0.842734175242466	0.77146655296022	0.271982337322041	0.222248770153157
"ZFAT"	0.41836974084913	0.898044176947735	0.00839427461292564	0.149848519336259	0.936860825114032	0.366495092062908	0.00599197628539013	0.0480258847914713	0.44583000231331	0.00749838347466935	0.178499123244112	0.933968656584914	0.578960988420106	0.0208955233488873	0.235718729156121
"ZFC3H1"	0.000892997485604674	0.398772593784416	0.00123990810321305	2.73729973924563e-05	0.000986947520792346	0.0161422222873447	0.405663116591913	0.828402314666274	0.532286116605148	0.0225916221960292	0.000552079258736816	0.0192919857583632	0.147535846886977	0.843732049413343	0.265800675378441
"ZFHX3"	0.0282124002961799	0.295237769224848	0.0202003649422771	9.86370636006911e-07	0.826665428843581	0.256967436351692	0.000126967096685136	6.60943325987992e-09	0.0781645917169484	8.6898783292927e-05	1.27439456342875e-09	0.366247569927333	0.00307304959735501	0.0176721189812882	1.44411704369233e-06
"ZFP1"	0.870550788546967	0.689510279436661	0.454386584078365	0.000113052987174293	0.312152783689161	0.641928682813285	0.804936568580931	0.00494446482704809	0.674131080919553	0.160234198876296	9.54580067949984e-06	0.106229669464544	0.00240190799832237	0.83075991095752	0.00750962605830678
"ZFP3"	0.61984377203554	0.504707714211368	0.284975216015034	0.118423010969382	0.435597803525512	0.987617182370795	0.905990366332269	0.0903703951460722	0.998623108575377	0.824155045329858	0.0123389147673538	0.976402365054123	0.011657868988455	0.830333977888441	0.0262446929536783
"ZFP30"	0.796623760111723	0.600607360535345	0.590575819863423	0.0775720925859822	0.839950491000687	0.496150817573767	0.569172194843681	0.096476595504166	0.725249668788422	0.92196467061687	0.219633946560129	0.695805203733708	0.238486182498617	0.801799072292613	0.169560144966059
"ZFP36L1"	0.929646448638573	0.769930579123842	0.0249946445394455	0.0116750670075063	0.390060217416031	0.761014830637305	0.129888569124662	0.0417238032947774	0.684137413789268	0.0546988052229296	0.0245928322684966	0.182119356186814	0.568456566989116	0.00276681353029068	0.00195202009251772
"ZFP36L2"	0.534355086062629	0.85853409506908	1.56813428505451e-05	0.00490994054151331	0.593571649647185	0.453752707546617	0.000201007618447446	0.00426000108017393	0.354963030277442	1.46476165087265e-05	0.00725992429336822	0.770499075609154	0.555840351778503	0.000701393401917876	0.0405028831977036
"ZFP37"	0.357912762928595	0.954856120944877	0.0878478272747781	0.000248909305161085	0.99886126766286	0.439935064542877	0.889107413109248	0.000170254532910157	0.430082483175475	0.0847756985188591	0.000101923576470387	0.940532181376028	8.60535544678175e-07	0.125177122588583	0.000627417867381782
"ZFP62"	0.0522588091886733	0.0117854645527627	0.119264596580261	0.000471845130894289	0.646306946124648	0.966438846481881	0.00239080534964692	5.57061136493446e-06	0.185977019871436	3.23828796777158e-06	5.8160440976906e-09	0.0363788776975866	0.0379241304621543	0.0537124806364992	0.000237869349907052
"ZFP64"	0.610247455369076	0.937488286723293	0.00241684660127303	4.0694673438821e-08	3.04535270347051e-05	0.590796079706759	0.00874217617508376	9.33834252669383e-07	0.00048360519485974	0.00176971102913423	2.23984111135011e-08	2.69525409486788e-05	0.00231936097873024	0.237107695867442	0.0849137469346744
"ZFP82"	0.697627286483227	0.394610197526557	0.90331369377228	1.38123165063017e-05	0.577858387732724	0.853406920437176	0.686108080220903	0.00394344960874178	0.987963190991493	0.212585372535469	0.000302489135562014	0.719688569011225	1.43713929979069e-05	0.527034795926514	0.000356286776791764
"ZFP90"	0.184061493222358	0.5845673335114	0.812392962973993	0.0027108324435193	0.387391337275755	0.480417329180309	0.15800023013353	0.343639904847038	0.606133544828442	0.293713679876799	0.0137234737522309	0.84952658187583	0.0016494250669876	0.288823550920689	0.0525287377958903
"ZFP91"	0.643335029908666	0.865495222658229	0.0120661754869535	0.00148739737500625	0.038972513932008	0.551372405706408	0.0233573323446261	0.00203994339804941	0.053128992395011	0.0153764480082389	0.00204150588294755	0.0599506177030389	0.288854705086416	0.856943817085039	0.247498406391374
"ZFP92"	0.63444289262705	0.88448051895028	0.927588504144362	0.657489196431346	0.812663763144061	0.766536819374479	0.735096773039629	0.419622153712466	0.790637136745921	0.910243271611842	0.485933427090633	0.970203915358083	0.618881337233927	0.899795403927667	0.544505586489917
"ZFPL1"	0.221944192219743	0.478066983508418	0.0121513886268003	0.231889490908363	0.0315222806624533	0.0692286620312361	0.760641931399067	0.0329430033886431	0.00674337290711235	0.000181853450635126	0.648616139237776	0.204073875343791	0.0011514497416306	6.72291060462834e-06	0.638171880899969
"ZFPM1"	0.0806029943808427	0.388713185774122	0.693246775899328	0.218736186784211	0.6638946544047	0.390083680515033	0.0481171245755311	0.59157894501355	0.241732381174125	0.0985162029843748	0.717083120412996	0.632860240113169	0.1192094366266	0.42784049477236	0.508856917540751
"ZFR"	0.191929987919467	0.770303354980261	6.92531650749502e-06	7.25791341130437e-12	0.000177226106951705	0.125413592569811	0.111902925224599	1.26955214979853e-05	0.253258469980854	1.56680734511608e-07	1.29066178127063e-13	1.62258306817984e-05	0.000574976882157582	0.696272365199463	0.000252058831583393
"ZFX"	0.612787570920857	0.249903483558359	0.770694831053928	0.00490525974116558	0.247597670956813	0.156436096073649	0.518626941754461	0.00608566597463821	0.210110785992095	0.281358861524144	0.0891922383984912	0.939710690403775	0.0140842696698108	0.443211962984111	0.130217263530654
"ZFY"	0.537062019253683	0.719670681227314	0.120697061826943	0.167282180961503	0.715206432527209	0.795590846100943	0.826969900602999	0.769271771063998	0.774582460551948	0.252419236699265	0.315839513953123	0.950739331809194	0.950006168926538	0.326668298689852	0.386415192966804
"ZFYVE1"	0.614650447846628	0.588672594423933	0.370388954527089	0.436787470890758	0.510090350764402	0.965493841659629	0.284324644843045	0.930815564381583	0.370029610645517	0.0693298157305474	0.832975723630583	0.150369327173442	0.127206390958872	0.900167013566438	0.208428412171166
"ZFYVE16"	0.0462962655366061	0.497441490409606	0.650773836157977	0.000134308402375023	0.00454629429524565	0.224386324047664	0.0239858497196285	1.4173506041106e-06	8.88301914370191e-05	0.137652177038615	2.40969573146999e-06	0.000115385132244303	0.000869593790737889	0.023864327028937	0.264700769624184
"ZFYVE19"	0.200325920562155	0.189167282000733	0.337445800579773	0.0458059532086549	0.202697883242427	0.0191975354184967	0.0530973997834442	0.00463521953801591	0.034039746675508	0.609093191265231	0.470448757098307	0.913526334516168	0.286776486450918	0.775536198653981	0.501632461840924
"ZFYVE21"	1.32121421049767e-05	0.00402708925410705	3.15831290837172e-08	3.19475767765208e-09	4.07166268455736e-06	0.0430022535604409	0.804047400208783	0.486106902625115	0.506466313583086	0.00588821875443718	0.000209428088756458	0.0820683679853933	0.178322350839264	0.57612719909762	0.069387945123004
"ZFYVE26"	0.372482103098612	0.0764361341211094	0.00277529006676503	0.00280159995277065	0.0330306724138219	0.763914505906063	0.00262787098751601	0.00115246701164784	0.0177195235411938	1.15458430421618e-07	1.6711343266074e-06	2.49670339274216e-05	0.659860949376079	0.597893157709773	0.37159243614184
"ZFYVE27"	0.0371158224205637	0.00204892978221234	0.157648045958748	9.90157562693169e-05	1.7466430343071e-05	0.897938389603929	0.377041565271424	0.317879047844013	0.39729150359701	0.0538709009809769	0.23318072702842	0.241655083673969	0.00912746972280367	0.00446643518272327	0.91936770852576
"ZFYVE28"	0.823594679252276	0.940538288307443	0.569395693036973	0.0294485157294807	0.467670370324631	0.896044425627004	0.898607598917496	0.0387720092917078	0.468813049618423	0.60428447084943	0.0124733792950117	0.34866235566141	0.00601037594561668	0.178965141591859	0.178251555581692
"ZFYVE9"	0.0333915412561311	0.0778696558976457	0.0111533994875341	0.31749876371958	0.299053962444827	0.559604776564163	0.805907472142475	0.310092116116377	0.00578961018968785	0.609226124615519	0.590895225482718	0.00175866534535794	0.378094043853515	0.000567832786775083	0.0724103096741295
"ZG16"	0.00336700833858319	0.176932576999144	0.0260227554684358	0.0540073202031409	0.133456049879248	0.10367534142025	0.232734538974426	0.337819221328972	0.130790147016373	0.565399972073197	0.514115946759095	0.981028889068533	0.873315151009383	0.666960859285087	0.621192365523814
"ZG16B"	0.0328720983522493	0.413922910960927	0.0253213835832445	0.342166893221949	0.0384908799595968	0.203667336400434	0.658798720030302	0.287684290842271	0.644745026550436	0.214895141690383	0.874835181639517	0.282354300331201	0.502478115583937	0.979462249772432	0.557684532884663
"ZGPAT"	0.106436714836193	0.0629001223952475	0.00143394459589444	0.000421364922432943	0.0574118903405143	0.889497234093707	0.703810412552798	0.267207601864372	0.885207809387902	0.273916296950358	0.0651130230386173	0.980796326128069	0.428059946215619	0.36443361019267	0.111366907128172
"ZGRF1"	0.645977301148765	0.852334067440081	0.819740120359519	0.348001797318332	0.826665428843581	0.817004980113236	0.593407178820088	0.907328804614841	0.63416029354177	0.604895823193634	0.510435197862632	0.689934770386282	0.261129024635167	0.955871684553848	0.418886406437079
"ZHX1"	0.303732797754484	0.664929849434113	0.0333244079948847	0.802941579120533	0.226614648856217	0.163362013752209	0.800156025057323	0.495000289274758	0.919509238311705	0.00271709242692676	0.435636727645469	0.0575808782596173	0.181209641824082	0.537926951343813	0.532472035643639
"ZHX2"	0.0145259652513172	0.844119187575231	0.054016880523295	0.00764947810663333	0.0753402567985259	0.0104805658435186	0.383152638338494	1.41160639221803e-05	0.000337546868621299	0.0146146974604221	0.0120204193867265	0.126730655450679	2.58582056056935e-05	0.000299518344536397	0.380185452038476
"ZHX3"	0.000455503128727313	0.0367862048938748	7.88396689306654e-05	0.693969426988324	0.0417353150335835	0.0928565697010914	0.602699512607104	0.00513358400821492	0.0964145423269105	0.0895576995164588	0.14657108578952	0.927629616004099	0.00720934305795148	0.133284022677075	0.2648643228818
"ZIC5"	0.435756414029637	0.978757422121837	0.937387435533153	8.95014117685595e-06	0.576697124992935	0.581778473942531	0.527602255568779	8.84325792578709e-05	0.815427103334447	0.977221685258308	2.99904008266253e-05	0.676075403194335	1.39704384759147e-05	0.657085107288158	3.516214985333e-05
"ZKSCAN1"	0.0326798769633564	0.348043204157138	2.26819305671004e-07	5.83969224086521e-13	1.17785171590783e-08	0.247458585469355	0.191614367404284	6.08955988914285e-05	0.0532588449554382	1.35369873528684e-05	2.78258010621835e-11	1.20143927334874e-06	0.00102285116910596	0.437668127229391	0.0208161247085851
"ZKSCAN3"	0.695216098295948	0.89208825606324	0.499620364483699	0.376717731189542	0.397422735420734	0.811919156803764	0.396970232101859	0.274052765895268	0.337495563756283	0.242889291475718	0.24580471804126	0.204207387652064	0.698440924298493	0.829909370251258	0.833574560439844
"ZKSCAN4"	0.882227172079313	0.884124725420085	0.0107456379457635	1.08265613173964e-05	0.142543726539463	0.800636277671619	0.0682360170437671	0.000265302655380973	0.282582556712356	0.0129401243672662	1.22184650636703e-05	0.203753570966729	0.0255569338501361	0.456468382592794	0.00448593958631709
"ZKSCAN8"	0.630123675977817	0.664882079937064	0.00126544903965916	6.6578567658829e-18	0.00150496157603145	0.925867790604388	0.136203447986545	1.89744732816234e-11	0.127914878804831	0.0052105223443535	1.15132063785326e-17	0.00727149328613356	4.75084705639085e-11	0.912764643603746	4.55838037596317e-10
"ZMAT2"	0.971765786824379	0.618279970363611	0.424386199076087	7.43206772814387e-10	0.817208982961877	0.750994803388654	0.631704928522752	5.96193248682542e-07	0.870981151809226	0.0988110835609565	5.68023140281209e-12	0.370782576985915	4.15943364293147e-08	0.666192627485197	1.67395288076111e-08
"ZMAT3"	0.206430992391397	0.736821373667282	0.00652917256773497	0.197647211715606	0.00221177901515115	0.124847246548359	0.697010626932821	0.899928943772695	0.000656398524917643	0.000491061012298743	0.0723723213631306	0.00715880498011844	0.455419793892245	3.09351735177588e-08	0.000188230914818516
"ZMAT4"	0.792980137430135	0.729046178234248	0.0291503216302924	4.05929826966932e-08	0.58259830065072	0.984702972389694	0.336719916887968	5.12585623654392e-05	0.940124841964731	0.0924619009570573	2.05332706090446e-07	0.916116412251178	0.000106282444346455	0.209781683141928	3.23111458193403e-06
"ZMAT5"	0.329237514411486	0.600607360535345	0.000940642172649709	3.22252284137634e-05	0.121229118817473	0.67611623631305	0.323279063948607	0.0309635650282119	0.942022789089511	0.00599457878463901	0.000217502484201267	0.384013319127553	0.186668439619234	0.199884818743615	0.0151181007685858
"ZMIZ1"	0.255436122399706	0.508299718576895	0.171887440333149	4.12030615010724e-11	0.00201719958072599	0.649993903553827	0.884552314210019	1.90819222883434e-05	0.405492547606572	0.612242859688726	5.47640796845246e-10	0.0204994281245772	2.87832223155599e-08	0.105259649147823	9.20805479064586e-05
"ZMIZ2"	0.358831033037804	0.249612135008666	0.93021664523688	0.319370573546751	0.917567004878006	0.0647858774815937	0.372884362505052	0.948529586430301	0.385744849041911	0.182131220660633	0.0219194893773444	0.246931776432996	0.302791364970941	0.983925221899553	0.336718036482401
"ZMPSTE24"	0.539945380851453	0.803520332052106	0.680643892971127	0.982051765662871	0.456289671416773	0.419553957176649	0.398727309761299	0.573229596548763	0.284238995058992	0.939501555069264	0.791488846987828	0.687291341047422	0.7834003448998	0.773749394845517	0.606453396081924
"ZMYM1"	9.75630363934502e-07	0.660315195710387	0.000214103119878622	4.79754904321409e-09	3.37371366742084e-08	4.82229974844774e-07	0.0300961850866005	0.866871294299189	0.609843360729924	3.5937899286699e-06	6.15563552126321e-11	6.88235624759305e-10	0.00357083086775306	0.0410218315560012	0.369681494360829
"ZMYM2"	0.530930467108464	0.752794200001647	1.07706076543482e-07	4.71929629342553e-20	0.00040229161626511	0.77881815732956	0.00298731984397598	1.18696090119208e-12	0.100171764918435	1.85223743487998e-07	3.46843454564133e-20	0.001285025340609	6.19897882884323e-09	0.162733768252433	3.04194703661672e-11
"ZMYM3"	0.644841679595545	0.227014849910752	0.00262199553750702	2.85621628409241e-11	0.318378194295741	0.158229129970082	0.173592446872833	9.25339592725419e-07	0.877349442108286	1.78704494937233e-06	3.30364873764914e-15	0.0110986124131372	1.0610381583666e-05	0.10466476884471	2.7071338650625e-08
"ZMYM4"	0.962422422092684	0.0495467477535486	0.105786866976429	1.51194068230271e-12	0.696808303010472	0.150427318253955	0.367752240187919	1.17659864546209e-08	0.86181243021395	3.11348064033147e-05	3.56995803821452e-18	0.00897664945135377	4.00465189626749e-09	0.329817451560943	1.24366959388147e-10
"ZMYM5"	0.224159360324341	0.862873003315538	0.693246775899328	0.601762195490531	0.799479211417803	0.335589740995728	0.0989616073847993	0.0573819997640048	0.130625130776566	0.433930017700212	0.353594955621327	0.55175928177464	0.901986909058997	0.898290087632014	0.804660020811283
"ZMYM6"	0.508658753955022	0.0777591143424143	0.16216945317711	0.0310857670862827	0.900087874286907	0.610730416388622	0.841362609203665	0.0163245258408092	0.641686690042348	0.646207909012363	5.13712049955918e-05	0.0727675797418957	0.000899441969960434	0.267259280552676	0.0345946512188679
"ZMYND10"	0.00167771676685643	0.0149926211430043	0.00865040628363542	0.75079610188413	0.0245292328368813	0.298653415220387	0.272547704110762	0.0151498472920698	0.247114916114049	0.936109655767268	0.0826450317904726	0.831882847582597	0.122458636430589	0.903273944266349	0.199959292385291
"ZMYND11"	0.00998498468996068	0.0418379926396176	0.405896429443575	0.492391318243642	0.0441627819734669	0.41780040936635	0.0756068271040684	0.00325131211151647	0.417339280397773	0.158007865287999	0.0065729512581635	0.946263017489743	0.168788658583623	0.289100231957712	0.0214245524262619
"ZMYND8"	0.253153267069219	0.794895060134354	1.23112902874209e-09	2.30114328609951e-12	0.000170512977275408	0.434366666421013	0.00193957790720432	3.28298866766211e-06	0.19495683350743	9.2034171751468e-10	2.48089649279437e-12	0.000428271446676424	0.0307189314545657	0.040514473404886	0.000118651596982623
"ZNF100"	0.643276350439048	0.692747234526011	0.590268265775026	0.613195300876207	0.627079381445195	0.923276279204142	0.392334056601732	0.370468413681796	0.9136749288489	0.192010317548934	0.272641786993464	0.972969143124662	0.966721198219053	0.25460404657886	0.352472233627173
"ZNF101"	0.053840263114723	0.0985673843972229	0.215682785767526	1.42183896986576e-05	0.0207571125532619	0.640467293571654	0.399157117708236	0.127016209686503	0.931605859903255	0.571876453508998	0.00362658829494594	0.584063586956316	0.00132598858206994	0.316222861756902	0.0516986323112608
"ZNF106"	0.0309338747949016	0.64793331884334	0.000899266957222145	1.09406208535699e-07	1.45383567053645e-06	0.118386827895854	0.934273790483032	0.0291566253790607	0.241481565071137	0.00415166011605516	5.6030012359922e-07	1.16673326817992e-05	0.00917643432893401	0.108030025213797	0.338565585148641
"ZNF114"	0.000880848810681788	0.392786910916947	0.587863668715891	0.357046186667812	0.126969443008583	0.000158509736454938	0.00747516020022925	0.0135299660324865	0.044260230010874	0.0942470946313299	0.0459809570105694	0.00799984616171732	0.758623134678543	0.447389215492093	0.739103560622404
"ZNF12"	0.431651044110684	0.0369188088235265	0.850318230986443	0.46395854545788	0.884211382356643	0.564549485357227	0.398018052120075	0.899317049464059	0.580066401656133	0.00606102575470913	0.282145140594846	0.0409937525188889	0.387912183779254	0.761792755783411	0.630074379128795
"ZNF121"	0.495097365093845	0.181126801327768	0.043714294929829	0.000176044399622556	0.00763612972042868	0.798621138185319	0.623175646964162	0.0257048955016295	0.313362878210874	0.698537298640332	0.0123947810334796	0.263624628234748	0.0454974867149241	0.514375679294398	0.239539293618054
"ZNF124"	0.588547073741545	0.139678252368257	2.87956704605903e-06	2.25612451625614e-06	0.0117256967688209	0.670603245450986	0.0109426078531945	0.00164449452828313	0.316178613150102	0.00131418044808789	0.000479453007618801	0.387615994798453	0.429267298199853	0.0783067481035772	0.0206503145280315
"ZNF131"	0.348619235702565	0.54871676952904	0.00144079128280001	3.5817531977715e-15	2.52470025437861e-05	0.741483885216723	0.323637034029982	1.81143171803805e-08	0.06417453545595	0.0114752701521972	2.34096993676517e-14	0.000334287313955495	1.17789478339721e-08	0.275840399174776	6.54112281365517e-06
"ZNF134"	0.58565095464791	0.303439220184114	0.982040544455436	0.0341848581633648	0.187132629080355	0.135458121509121	0.62006943161434	0.0181579511427209	0.126516765376621	0.187957714104516	0.261353788357335	0.909732417711984	0.0393502801143459	0.209385208968159	0.402586286095267
"ZNF136"	0.738246190467239	0.881753334813222	0.516942898623645	1.53161065460251e-06	0.567979551162726	0.868149043217433	0.457991562740062	0.000406779382189069	0.97283295518246	0.321002926045283	1.14183302723492e-06	0.716220271360564	1.1120007544127e-07	0.218156238830684	2.74058433205819e-05
"ZNF14"	0.350326691966368	0.382377847498434	0.52369853574674	9.24181532423539e-05	0.212104513264533	0.946541823079548	0.776050004259901	0.00295055582820491	0.911514902348512	0.625691884595886	0.00355724087020485	0.961025579692091	0.000590299666167156	0.588659107622233	0.00422854867141303
"ZNF142"	0.476607178821796	0.944983360400092	0.00437245669372366	9.29256591293121e-08	0.000175067788424435	0.564147453156883	0.303749845904062	0.000316165184871061	0.0781645917169484	0.00223372994763931	2.60849843704481e-08	9.0787062462436e-05	0.00190049085548729	0.358514291169115	0.0392399247150311
"ZNF143"	0.590986473899321	0.266446361399727	0.00747052058733108	2.98757357983469e-07	0.299892513346358	0.822398726064718	0.2981487575761	0.000474506412101303	0.905148655817949	0.175931304989093	2.32798413287281e-05	0.886441590267883	0.00341896180644915	0.204835513072352	8.34382550454916e-05
"ZNF146"	0.456985717734252	0.621688719955125	0.000198107166776619	2.64869738957339e-12	1.78813517250409e-05	0.805526628189504	0.11389195775382	6.57974120032368e-07	0.0347864086463955	0.00112274882386058	1.22854957025327e-11	0.000151888235049719	2.10089108506959e-05	0.50192212971392	0.00075968126604927
"ZNF148"	0.238002201126816	0.980333211293306	0.0244500849997734	1.16792068826767e-06	0.000438692131671361	0.259880571592195	0.83507649144543	0.00775071646466315	0.276303827580722	0.0131187732302196	3.69479878175716e-07	0.000214190437188346	0.00286665161730495	0.214509891528689	0.107095997653532
"ZNF16"	0.685627310640827	0.55242067577295	0.0458702536225103	0.00137606899163497	0.117754741552893	0.342490502880827	0.404781724118579	0.0372646454608607	0.583628419005488	0.00139959734811157	2.73876101628795e-05	0.00793178596264288	0.1712902467085	0.732321333441358	0.0876275193557522
"ZNF160"	0.762145127551975	0.847018584325163	0.289034786056247	2.02304111149927e-06	0.00137171572233073	0.657568445440777	0.339069690832294	5.35483147518494e-05	0.0130232432099266	0.418110615763523	2.93068239919555e-06	0.00256436752337248	0.000233836968537736	0.0550756683851492	0.075766769699818
"ZNF174"	0.00122306522651003	0.553044713091929	0.0361438797213972	0.272942657041043	0.565376439621054	0.0119761276199884	0.126141500732704	0.000119245190992381	0.0129417145581937	0.178518669501352	0.0612166337539766	0.924402051949872	0.00474693976626876	0.228077780361914	0.136247762383718
"ZNF184"	0.880012161845804	0.965682890367065	0.388159793549555	0.00063174702464531	0.380677929679971	0.920667567363583	0.827112443252769	0.0628409173187293	0.787753169045905	0.406526283399858	0.000541823426424112	0.415808396581066	0.0133631483518353	0.933805937213759	0.0371789005421984
"ZNF185"	0.0600110225624786	0.0978727063721613	0.14759327756318	0.000853247965139132	0.901980140668729	0.00164060937554537	0.00370125424709468	1.22804715049411e-05	0.122266698261096	0.715638414584185	0.0694591031728851	0.0476318021286787	0.0457485747623896	0.150618129739723	0.00134472519510547
"ZNF189"	0.939522019679356	0.600949383700181	0.622319616031296	1.05953449832957e-05	0.00340425986363272	0.634865375414382	0.730398639947708	0.000251499250876766	0.0362497907422857	0.871614367458399	7.02607601384524e-05	0.0213639811114653	8.84637340361597e-05	0.019882906026068	0.08836985465255
"ZNF195"	0.562142484680852	0.783099708424052	0.560240075942273	0.00334080734347271	0.84864344376971	0.800450283988726	0.915702549889234	0.0659715029959308	0.718606671974598	0.823165151127835	0.00402581873212319	0.87225011222969	0.013419914436831	0.734128379357163	0.0062592978481658
"ZNF20"	0.671591764132105	0.881181767383503	0.906516498851182	0.117547928682922	0.722859004507701	0.60782601958576	0.79532664255653	0.482057431546217	0.921292950345929	0.734948345490841	0.0727115972654028	0.584551018469321	0.191333983108563	0.84251837270445	0.350513977848005
